category,db_id,db_name,db_team,db_dob,sfix_jleague_id,sfix_name,sfix_team,sfix_dob,note
name-only,9000100,木下 康介,柏,,11234,木下 康介,広島,1994-10-03,single name match
name-only,9000077,スベンド ブローダーセン,岡山,,44316,スベンド ブローダーセン,川崎Ｆ,1997-03-22,single name match
name-only,9000648,永長 鷹虎,川崎F,,45041,永長 鷹虎,福島,2003-04-07,single name match
name-only,9000580,山岸 祐也,福岡,,19230,山岸 祐也,名古屋,1993-08-29,single name match
name-only,9000581,三國 ケネディエブス,福岡,,32364,三國 ケネディエブス,名古屋,2000-06-23,single name match
name-only,9000561,ナッシム ベン カリファ,広島,,46808,ナッシム ベン カリファ,福岡,1992-01-13,single name match
name-only,9000201,ヴァレール ジェルマン,広島,,62057,ヴァレール ジェルマン,広島,1990-04-17,single name match
name-only,9000483,ブライアン リンセン,浦和,,48796,ブライアン リンセン,浦和,1990-10-08,single name match
name-only,9000312,前 寛之,福岡,,11978,前 寛之,町田,1995-08-01,single name match
name-only,9000214,ジャルンサックウォンコーン,C大阪,,61776,ジャルンサックウォンコーン,Ｃ大阪,1997-05-18,single name match
name-only,9000280,興梠 慎三,浦和,,8146,興梠 慎三,浦和,1986-07-31,single name match
name-only,9000361,坂本 一彩,G大阪,,37842,坂本 一彩,Ｇ大阪,2003-08-26,single name match
name-only,9000372,ディエゴ オリヴェイラ,東京,,19226,ディエゴ オリヴェイラ,FC東京,1990-06-22,single name match
name-only,9000672,新井 晴樹,C大阪,,44234,新井 晴樹,京都,1998-04-12,single name match
name-only,9000619,真家 英嵩,柏,,44952,真家 英嵩,琉球,2003-07-28,single name match
name-only,9000691,レアンドロ ペレイラ,G大阪,,32398,レアンドロ ペレイラ,栃木SC,1991-07-13,single name match
name-only,9000713,原 輝綺,清水,,23216,原 輝綺,名古屋,1998-07-30,single name match
name-only,9000719,ベンジャミン コロリ,清水,,44322,ベンジャミン コロリ,清水,1992-05-15,single name match
name-only,9000761,成瀬 竣平,名古屋,,19388,成瀬 竣平,柏,2001-01-17,single name match
name-only,9000800,豊田 晃大,名古屋,,37803,豊田 晃大,岩手,2003-04-11,single name match
name-only,9000809,ヤゴ ピカチュウ,清水,,48968,ヤゴ ピカチュウ,清水,1992-06-05,single name match
name-only,9000828,阿部 勇樹,浦和,,3238,阿部 勇樹,浦和,1981-09-06,single name match
name-only,9000910,菅沼 駿哉,G大阪,,8828,菅沼 駿哉,町田,1990-05-17,single name match
name-only,9000928,ヘナト アウグスト,清水,,32464,ヘナト アウグスト,甲府,1992-01-29,single name match
name-only,9000095,小屋松 知哉,柏,,11963,小屋松 知哉,名古屋,1995-04-24,single name match
name-only,9000991,シュヴィルツォク,名古屋,,44321,シュヴィルツォク,大宮,1992-12-28,single name match
name-only,9001004,橋岡 大樹,浦和,,19649,橋岡 大樹,浦和,1999-05-17,single name match
name-only,9001031,ジュニオール ドゥトラ,清水,,10832,ジュニオール ドゥトラ,清水,1988-04-25,single name match
name-only,9001088,櫛引 一紀,広島,,11003,櫛引 一紀,長崎,1993-02-12,single name match
name-only,9001097,吉本 一謙,清水,,7818,吉本 一謙,清水,1988-04-24,single name match
name-only,9001151,ファン ウィジョ,G大阪,,23487,ファン ウィジョ,Ｇ大阪,1992-08-28,single name match
name-only,9001193,菅原 由勢,名古屋,,19383,菅原 由勢,名古屋,2000-06-28,single name match
name-only,9001200,ユ インス,東京,,19257,ユ インス,FC東京,1994-12-28,single name match
name-only,9001247,榎本 哲也,浦和,,5830,榎本 哲也,富山,1983-05-02,single name match
name-only,9001272,チェ キュベック,長崎,,29377,チェ キュベック,長崎,1994-01-23,single name match
name-only,9001290,ヤン ドンヒョン,C大阪,,29251,ヤン ドンヒョン,福岡,1986-03-28,single name match
name-only,9001330,田坂 祐介,川崎F,,6619,田坂 祐介,千葉,1985-07-08,single name match
name-only,9001355,大本 祐槻,長崎,,23255,大本 祐槻,熊本,1994-09-24,single name match
name-only,9001410,狩野 健太,川崎F,,8100,狩野 健太,徳島,1986-05-02,single name match
name-only,9001413,髙木 彰人,G大阪,,12117,髙木 彰人,相模原,1997-08-04,single name match
name-only,9001486,オーマン,名古屋,,19260,オーマン,名古屋,1991-10-09,single name match
name-only,9001503,末吉 隼也,福岡,,10850,末吉 隼也,相模原,1987-11-18,single name match
name-only,9001519,三門 雄大,横浜FM,,10335,三門 雄大,高知,1986-12-26,single name match
name-only,9001558,駒野 友一,東京,,3249,駒野 友一,今治,1981-07-25,single name match
name-only,9001595,牟田 雄祐,名古屋,,11299,牟田 雄祐,琉球,1990-09-22,single name match
name-only,9001610,赤嶺 真吾,G大阪,,8521,赤嶺 真吾,琉球,1983-12-08,single name match
name-only,9001650,碓井 健平,清水,,10847,碓井 健平,町田,1987-05-15,single name match
name-only,9001691,近藤 直也,柏,,5861,近藤 直也,東京Ｖ,1983-10-03,single name match
name-only,9001701,ブラダ アブラモフ,東京,,18982,ブラダ アブラモフ,FC東京,1979-04-05,single name match
name-only,9001756,ミッチ ニコルス,C大阪,,12071,ミッチ ニコルス,Ｃ大阪,1989-05-01,single name match
name-only,9001794,マルシオ リシャルデス,浦和,,9299,マルシオ リシャルデス,浦和,1981-11-30,single name match
name-only,9001829,イ デホン,広島,,11137,イ デホン,栃木SC,1993-11-17,single name match
name-only,9001895,吉村 圭司,名古屋,,4582,吉村 圭司,愛媛,1979-08-08,single name match
name-only,9001928,ジミー フランサ,清水,,11212,ジミー フランサ,東京Ｖ,1984-04-15,single name match
name-only,9001968,三吉 聖王,清水,,11281,三吉 聖王,清水,1985-07-10,single name match
name-only,9001992,服部 公太,広島,,2264,服部 公太,岡山,1977-11-22,single name match
name-only,9002017,パク ドンヒョク,柏,,10399,パク ドンヒョク,柏,1979-04-18,single name match
name-only,9002064,ファビオ ロペス,C大阪,,11073,ファビオ ロペス,Ｃ大阪,1985-05-24,single name match
name-only,9002121,寺田 周平,川崎F,,4160,寺田 周平,川崎Ｆ,1975-06-23,single name match
name-only,9002181,永田 拓也,浦和,,8749,永田 拓也,北九州,1990-09-08,single name match
name-only,9002185,平出 涼,東京,,9388,平出 涼,鹿児島,1991-07-18,single name match
name-only,9003044,遠藤 昌浩,清水,,511,遠藤 昌浩,清水,1970-08-15,single name match
name-only,9000452,ミロサヴリェヴィッチ,鹿島,,59525,ミロサヴリェヴィッチ,鹿島,1992-07-30,single name match
name-only,9000093,安藤 智哉,福岡,,37983,安藤 智哉,福岡,1999-01-10,single name match
name-only,9003050,松永 一慶,福岡,,2365,松永 一慶,福岡,1977-11-13,single name match
name-only,9003052,中西 哲生,川崎F,,281,中西 哲生,川崎Ｆ,1969-09-08,single name match
name-only,9003053,川崎 健太郎,C大阪,,3062,川崎 健太郎,富山,1982-12-18,single name match
name-only,9003055,岡元 勇人,東京,,569,岡元 勇人,FC東京,1974-10-16,single name match
name-only,9003057,土居 義典,川崎F,,1237,土居 義典,川崎Ｆ,1972-04-02,single name match
name-only,9003059,サーシャ,柏,,6091,サーシャ,柏,1972-08-28,single name match
name-only,9003061,向島 建,川崎F,,248,向島 建,川崎Ｆ,1966-01-09,single name match
name-only,9003063,堀池 洋充,東京,,1754,堀池 洋充,FC東京,1971-05-24,single name match
name-only,9002186,福島 新太,名古屋,,7877,福島 新太,徳島,1989-01-28,single name match
name-only,9003072,ユーリッチ,横浜FM,,6392,ユーリッチ,横浜FM,1963-02-05,single name match
name-only,9003074,イジドーロ,川崎F,,6396,イジドーロ,川崎Ｆ,1973-10-30,single name match
name-only,9003075,オラロイ,千葉,,6395,オラロイ,千葉,1969-06-10,single name match
name-only,9003076,山道 高平,名古屋,,2735,山道 高平,鳥栖,1980-05-11,single name match
name-only,9003079,ルイス,川崎F,,6409,ルイス,川崎Ｆ,1982-01-10,team narrow-down
name-only,9003080,伊藤 裕二,名古屋,,272,伊藤 裕二,湘南,1965-05-20,single name match
name-only,9003081,ヴィジャマジョール,福岡,,4370,ヴィジャマジョール,福岡,1969-03-05,single name match
name-only,9003082,水筑 優文,福岡,,33,水筑 優文,福岡,1974-08-01,single name match
name-only,9003083,櫛引 実,福岡,,585,櫛引 実,福岡,1967-06-10,single name match
name-only,9003084,田北 雄気,浦和,,76,田北 雄気,浦和,1967-05-16,single name match
name-only,9003085,ザッペッラ,浦和,,4358,ザッペッラ,浦和,1973-05-04,single name match
name-only,9003086,広瀬 治,浦和,,83,広瀬 治,浦和,1965-06-06,single name match
name-only,9003087,土田 尚史,浦和,,75,土田 尚史,浦和,1967-02-01,single name match
name-only,9003088,塩谷 伸介,G大阪,,593,塩谷 伸介,Ｇ大阪,1970-05-11,single name match
name-only,9003089,ピオトル,G大阪,,5883,ピオトル,Ｇ大阪,1972-04-08,single name match
name-only,9003090,ドロブニャク,G大阪,,4355,ドロブニャク,Ｇ大阪,1968-09-21,single name match
name-only,9003091,堀池 巧,C大阪,,236,堀池 巧,清水,1965-09-06,single name match
name-only,9003092,橋口 勝,C大阪,,2014,橋口 勝,福岡,1974-05-21,single name match
name-only,9003093,フォックス,広島,,4353,フォックス,広島,1977-06-23,single name match
name-only,9003094,ヴィドマー,広島,,4348,ヴィドマー,広島,1967-02-03,single name match
name-only,9003096,栗原 克志,千葉,,1411,栗原 克志,千葉,1977-07-29,single name match
name-only,9002381,ダバツ,広島,,9057,ダバツ,広島,1978-05-23,single name match
name-only,9004917,平尾 壮,G大阪,,15804,平尾 壮,群馬,1996-07-01,single name match
name-only,9000507,本間 至恩,浦和,,23377,本間 至恩,Ｃ大阪,2000-08-09,single name match
name-only,9000482,フロート,柏,,49751,フロート,柏,1998-03-13,single name match
name-only,9000279,岩尾 憲,浦和,,11004,岩尾 憲,徳島,1988-04-18,single name match
name-only,9000174,太田 龍之介,岡山,,29511,太田 龍之介,甲府,2002-04-01,single name match
name-only,9000282,井上 詩音,名古屋,,19380,井上 詩音,仙台,2000-04-25,single name match
name-only,9000370,原川 力,東京,,10659,原川 力,柏,1993-08-18,single name match
name-only,9000827,前田 大然,横浜FM,,19175,前田 大然,横浜FM,1997-10-20,single name match
name-only,9000981,塩田 仁史,浦和,,7529,塩田 仁史,浦和,1981-05-28,single name match
name-only,9001021,守田 英正,川崎F,,23539,守田 英正,川崎Ｆ,1995-05-10,single name match
name-only,9000904,ヒシャルジソン,柏,,32328,ヒシャルジソン,柏,1991-08-17,single name match
name-only,9001166,圍 謙太朗,C大阪,,12059,圍 謙太朗,京都,1991-04-23,single name match
name-only,9001196,中村 充孝,鹿島,,10306,中村 充孝,岩手,1990-09-13,single name match
name-only,9001161,藤本 淳吾,G大阪,,8273,藤本 淳吾,相模原,1984-03-24,single name match
name-only,9001249,ズラタン,浦和,,11257,ズラタン,浦和,1983-12-15,single name match
name-only,9001226,伊藤 洋輝,名古屋,,19488,伊藤 洋輝,磐田,1999-05-12,single name match
name-only,9001295,ダビド バブンスキー,横浜FM,,23277,ダヴィッド バブンスキー,大宮,1994-03-01,single name match
name-only,9001761,中田 浩二,鹿島,,4276,中田 浩二,鹿島,1979-07-09,single name match
name-only,9001773,廣井 友信,清水,,9102,廣井 友信,金沢,1985-01-11,single name match
name-only,9000385,マテウス サヴィオ,柏,,32651,マテウス サヴィオ,浦和,1997-04-15,single name match
name-only,9000674,パク ウィジョン,鹿島,,49611,パク ウィジョン,鹿島,2004-05-22,single name match
name-only,9000746,齋藤 学,名古屋,,8938,齋藤 学,沼津,1990-04-04,single name match
name-only,9000791,岡澤 昂星,C大阪,,37813,岡澤 昂星,藤枝,2003-10-22,single name match
name-only,9001446,ビョン ジュンボン,清水,,11908,ビョン ジュンボン,甲府,1991-02-05,single name match
name-only,9001536,明神 智和,名古屋,,1446,明神 智和,長野,1978-01-24,single name match
name-only,9001682,ハーフナー ニッキ,名古屋,,11300,ハーフナー ニッキ,名古屋,1995-02-16,single name match
name-only,495498,田所 莉旺,長崎,,61959,田所 莉旺,山口,2006-04-08,single name match
name-only,537978,川上 航立,水戸,,61767,川上 航立,水戸,2002-09-07,single name match
ambiguous,9000284,パトリック,名古屋,,19454,パトリック,柏,1994-03-04,"name match 4 candidates, no team narrow-down"
ambiguous,9000284,パトリック,名古屋,,8051,パトリック,大分,1975-01-17,"name match 4 candidates, no team narrow-down"
ambiguous,9000284,パトリック,名古屋,,11370,パトリック,金沢,1987-10-26,"name match 4 candidates, no team narrow-down"
ambiguous,9000284,パトリック,名古屋,,11488,パトリック,横浜FC,1992-01-11,"name match 4 candidates, no team narrow-down"
ambiguous,9001314,ワシントン,名古屋,,6385,ワシントン,山形,1978-11-14,"name match 5 candidates, no team narrow-down"
ambiguous,9001314,ワシントン,名古屋,,6768,ワシントン,Ｃ大阪,1975-04-10,"name match 5 candidates, no team narrow-down"
ambiguous,9001314,ワシントン,名古屋,,8172,ワシントン,浦和,1975-04-01,"name match 5 candidates, no team narrow-down"
ambiguous,9001314,ワシントン,名古屋,,9056,ワシントン,FC東京,1978-07-17,"name match 5 candidates, no team narrow-down"
ambiguous,9001314,ワシントン,名古屋,,23250,ワシントン,山口,1986-11-16,"name match 5 candidates, no team narrow-down"
ambiguous,9001969,アンデルソン,神戸,,4269,アンデルソン,横浜Ｆ,1977-02-15,"name match 7 candidates, no team narrow-down"
ambiguous,9001969,アンデルソン,神戸,,49613,アンデルソン,藤枝,2001-03-03,"name match 7 candidates, no team narrow-down"
ambiguous,9001969,アンデルソン,神戸,,7441,アンデルソン,新潟,1972-12-22,"name match 7 candidates, no team narrow-down"
ambiguous,9001969,アンデルソン,神戸,,8704,アンデルソン,熊本,1981-11-15,"name match 7 candidates, no team narrow-down"
ambiguous,9001969,アンデルソン,神戸,,9133,アンデルソン,横浜FC,1981-12-14,"name match 7 candidates, no team narrow-down"
ambiguous,9001969,アンデルソン,神戸,,10143,アンデルソン,札幌,1978-02-01,"name match 7 candidates, no team narrow-down"
ambiguous,9001969,アンデルソン,神戸,,11064,アンデルソン,岡山,1983-12-29,"name match 7 candidates, no team narrow-down"
ambiguous,9000305,中村 駿,磐田,,19233,中村 駿,岐阜,1994-02-24,"name match 2 candidates, no team narrow-down"
ambiguous,9000305,中村 駿,磐田,,45081,中村 駿,YS横浜,1999-05-05,"name match 2 candidates, no team narrow-down"
ambiguous,9000612,田上 大地,新潟,,15947,田上 大地,岡山,1993-06-16,"name match 2 candidates, no team narrow-down"
ambiguous,9000612,田上 大地,新潟,,15952,田上 大地,熊本,1997-04-26,"name match 2 candidates, no team narrow-down"
ambiguous,9000796,ドゥドゥ,磐田,,11468,エドゥアルド,長崎,1993-04-27,"name match 6 candidates, no team narrow-down"
ambiguous,9000796,ドゥドゥ,磐田,,45008,エドゥアルド,千葉,1997-02-01,"name match 6 candidates, no team narrow-down"
ambiguous,9000796,ドゥドゥ,磐田,,12168,ドゥドゥ,岐阜,1990-04-21,"name match 6 candidates, no team narrow-down"
ambiguous,9000796,ドゥドゥ,磐田,,19455,ドゥドゥ,柏,1996-02-24,"name match 6 candidates, no team narrow-down"
ambiguous,9000796,ドゥドゥ,磐田,,7755,ドゥドゥ,柏,1983-04-15,"name match 6 candidates, no team narrow-down"
ambiguous,9000796,ドゥドゥ,磐田,,10254,ドゥドゥ,大宮,1980-02-02,"name match 6 candidates, no team narrow-down"
ambiguous,9000963,ドゥンガ,鳥栖,,2222,ドゥンガ,磐田,1963-10-31,"name match 2 candidates, no team narrow-down"
ambiguous,9000963,ドゥンガ,鳥栖,,38037,ドゥンガ,讃岐,1993-02-24,"name match 2 candidates, no team narrow-down"
ambiguous,9001135,志村 滉,磐田,,15763,志村 滉,大宮,1996-04-27,"name match 2 candidates, no team narrow-down"
ambiguous,9001135,志村 滉,磐田,,49438,志村 滉,松本,2000-05-13,"name match 2 candidates, no team narrow-down"
ambiguous,9001189,山口 和樹,湘南,,29313,山口 和樹,長野,1995-05-15,"name match 3 candidates, no team narrow-down"
ambiguous,9001189,山口 和樹,湘南,,29384,山口 和樹,Ｃ大阪,2000-08-21,"name match 3 candidates, no team narrow-down"
ambiguous,9001189,山口 和樹,湘南,,10391,山口 和樹,福岡,1986-10-07,"name match 3 candidates, no team narrow-down"
ambiguous,9001364,田中 雄大,札幌,,70153,田中 雄大,横浜FM,2002-10-11,"name match 5 candidates, no team narrow-down"
ambiguous,9001364,田中 雄大,札幌,,61661,田中 雄大,福島,1999-07-09,"name match 5 candidates, no team narrow-down"
ambiguous,9001364,田中 雄大,札幌,,10942,田中 雄大,秋田,1988-08-08,"name match 5 candidates, no team narrow-down"
ambiguous,9001364,田中 雄大,札幌,,44983,田中 雄大,鳥栖,1999-12-14,"name match 5 candidates, no team narrow-down"
ambiguous,9001364,田中 雄大,札幌,,29361,田中 雄大,広島,1995-11-17,"name match 5 candidates, no team narrow-down"
ambiguous,9001582,ダヴィ,甲府,,9093,ダヴィ,北九州,1984-03-10,"name match 2 candidates, no team narrow-down"
ambiguous,9001582,ダヴィ,甲府,,9743,ダヴィ,新潟,1984-04-06,"name match 2 candidates, no team narrow-down"
ambiguous,9001717,アレックス,徳島,,10385,アレックス,東京Ｖ,1985-03-20,"name match 8 candidates, no team narrow-down"
ambiguous,9001717,アレックス,徳島,,11023,アレックス,清水,1983-10-12,"name match 8 candidates, no team narrow-down"
ambiguous,9001717,アレックス,徳島,,11226,アレックス,栃木SC,1993-07-08,"name match 8 candidates, no team narrow-down"
ambiguous,9001717,アレックス,徳島,,4255,アレックス,Ｃ大阪,1969-04-22,"name match 8 candidates, no team narrow-down"
ambiguous,9001717,アレックス,徳島,,5882,アレックス,大分,1976-04-20,"name match 8 candidates, no team narrow-down"
ambiguous,9001717,アレックス,徳島,,6717,アレックス,甲府,1975-08-14,"name match 8 candidates, no team narrow-down"
ambiguous,9001717,アレックス,徳島,,7180,アレックス,讃岐,1983-04-16,"name match 8 candidates, no team narrow-down"
ambiguous,9001717,アレックス,徳島,,2936,三都主 アレサンドロ,岐阜,1977-07-20,"name match 8 candidates, no team narrow-down"
ambiguous,9001757,カルリーニョス,大宮,,11160,カルリーニョス,徳島,1983-03-04,"name match 2 candidates, no team narrow-down"
ambiguous,9001757,カルリーニョス,大宮,,54740,カルリーニョス,藤枝,1995-06-16,"name match 2 candidates, no team narrow-down"
ambiguous,9001825,ウーゴ,甲府,,7765,ウーゴ,群馬,1980-10-27,"name match 2 candidates, no team narrow-down"
ambiguous,9001825,ウーゴ,甲府,,11395,ウーゴ,岡山,1986-01-06,"name match 2 candidates, no team narrow-down"
ambiguous,9001920,ラファエル,大宮,,9026,ラファエル,大分,1982-08-27,"name match 3 candidates, no team narrow-down"
ambiguous,9001920,ラファエル,大宮,,10782,ラファエル,甲府,1983-05-27,"name match 3 candidates, no team narrow-down"
ambiguous,9001920,ラファエル,大宮,,52110,ラファエル,栃木SC,2000-11-15,"name match 3 candidates, no team narrow-down"
ambiguous,9002175,エメルソン,湘南,,2239,エメルソン,湘南,1973-07-28,"name match 6 candidates, no team narrow-down"
ambiguous,9002175,エメルソン,湘南,,6124,エメルソン,浦和,1981-09-06,"name match 6 candidates, no team narrow-down"
ambiguous,9002175,エメルソン,湘南,,6766,エメルソン,東京Ｖ,1973-03-02,"name match 6 candidates, no team narrow-down"
ambiguous,9002175,エメルソン,湘南,,7280,エメルソン,清水,1975-01-05,"name match 6 candidates, no team narrow-down"
ambiguous,9002175,エメルソン,湘南,,9877,エメルソン,湘南,1980-04-23,"name match 6 candidates, no team narrow-down"
ambiguous,9002175,エメルソン,湘南,,61724,エメルソン,長崎,1999-07-27,"name match 6 candidates, no team narrow-down"
ambiguous,9002204,ホベルト,大分,,7733,ホベルト,横浜FC,1979-02-20,"name match 2 candidates, no team narrow-down"
ambiguous,9002204,ホベルト,大分,,8043,ロベルト セザー,FC東京,1985-12-19,"name match 2 candidates, no team narrow-down"
ambiguous,9002573,ファビーニョ,新潟,,8111,ファビーニョ,横浜FC,1980-01-10,"name match 4 candidates, no team narrow-down"
ambiguous,9002573,ファビーニョ,新潟,,4325,ファビーニョ,神戸,1974-06-16,"name match 4 candidates, no team narrow-down"
ambiguous,9002573,ファビーニョ,新潟,,6839,ファビーニョ,仙台,1973-06-26,"name match 4 candidates, no team narrow-down"
ambiguous,9002573,ファビーニョ,新潟,,6953,ファビーニョ,清水,1976-10-16,"name match 4 candidates, no team narrow-down"
ambiguous,9004669,ヘナン,山口,,11981,ヘナン,福島,1990-04-07,"name match 2 candidates, no team narrow-down"
ambiguous,9004669,ヘナン,山口,,29402,ヘナン,鹿児島,1996-07-28,"name match 2 candidates, no team narrow-down"
ambiguous,9000044,チアゴ サンタナ,浦和,,61720,チアゴ サンタナ,松本,1998-04-14,"name match 2 candidates, no team narrow-down"
ambiguous,9000044,チアゴ サンタナ,浦和,,38034,チアゴ サンタナ,長崎,1993-02-04,"name match 2 candidates, no team narrow-down"
ambiguous,9005742,フェリペ,栃木,,12080,フェリペ,横浜FC,1994-08-05,"name match 3 candidates, no team narrow-down"
ambiguous,9005742,フェリペ,栃木,,15848,フェリペ,栃木SC,1993-08-21,"name match 3 candidates, no team narrow-down"
ambiguous,9005742,フェリペ,栃木,,15886,フェリペ,大分,1991-01-05,"name match 3 candidates, no team narrow-down"
ambiguous,9000097,ジエゴ,柏,,23157,ジエゴ,神戸,1995-09-21,"name match 2 candidates, no team narrow-down"
ambiguous,9000097,ジエゴ,柏,,29552,ジエゴ,甲府,1994-09-22,"name match 2 candidates, no team narrow-down"
ambiguous,9006381,小林 亮太,群馬,,9077,小林 亮太,岩手,1988-06-22,"name match 2 candidates, no team narrow-down"
ambiguous,9006381,小林 亮太,群馬,,45137,小林 亮太,仙台,2004-06-07,"name match 2 candidates, no team narrow-down"
ambiguous,9000552,レオナルド,名古屋,,9162,盛礼良 レオナルド,秋田,1986-02-04,"name match 6 candidates, no team narrow-down"
ambiguous,9000552,レオナルド,名古屋,,19209,レオ セアラ,鹿島,1995-02-03,"name match 6 candidates, no team narrow-down"
ambiguous,9000552,レオナルド,名古屋,,29272,レオナルド,浦和,1997-05-28,"name match 6 candidates, no team narrow-down"
ambiguous,9000552,レオナルド,名古屋,,7771,レオナルド,山形,1982-07-22,"name match 6 candidates, no team narrow-down"
ambiguous,9000552,レオナルド,名古屋,,1816,レオナルド,鹿島,1969-09-05,"name match 6 candidates, no team narrow-down"
ambiguous,9000552,レオナルド,名古屋,,48797,レオナルド,藤枝,1992-10-22,"name match 6 candidates, no team narrow-down"
ambiguous,9000400,エドゥアルド,横浜FM,,11468,エドゥアルド,長崎,1993-04-27,"name match 3 candidates, no team narrow-down"
ambiguous,9000400,エドゥアルド,横浜FM,,61967,エドゥアルド,讃岐,2000-12-06,"name match 3 candidates, no team narrow-down"
ambiguous,9000400,エドゥアルド,横浜FM,,45008,エドゥアルド,千葉,1997-02-01,"name match 3 candidates, no team narrow-down"
ambiguous,9000686,レアンドロ,東京,,8556,レアンドロ,東京Ｖ,1985-02-12,"name match 7 candidates, no team narrow-down"
ambiguous,9000686,レアンドロ,東京,,9055,レアンドロ,神戸,1985-12-03,"name match 7 candidates, no team narrow-down"
ambiguous,9000686,レアンドロ,東京,,9099,レアンドロ,大宮,1981-08-18,"name match 7 candidates, no team narrow-down"
ambiguous,9000686,レアンドロ,東京,,9745,レアンドロ,東京Ｖ,1980-08-13,"name match 7 candidates, no team narrow-down"
ambiguous,9000686,レアンドロ,東京,,6478,レアンドロ,横浜FM,1974-09-29,"name match 7 candidates, no team narrow-down"
ambiguous,9000686,レアンドロ,東京,,6770,レアンドロ,大分,1982-01-31,"name match 7 candidates, no team narrow-down"
ambiguous,9000686,レアンドロ,東京,,23189,レアンドロ,FC東京,1993-05-12,"name match 7 candidates, no team narrow-down"
ambiguous,9000769,ヴァウド,清水,,37658,ヴァウド,長崎,1992-02-10,"name match 2 candidates, no team narrow-down"
ambiguous,9000769,ヴァウド,清水,,10917,ヴァウド,湘南,1980-11-22,"name match 2 candidates, no team narrow-down"
ambiguous,9000903,クリスティアーノ,柏,,11366,クリスティアーノ,甲府,1987-01-12,"name match 3 candidates, no team narrow-down"
ambiguous,9000903,クリスティアーノ,柏,,48966,クリスティアーノ,岩手,1999-04-03,"name match 3 candidates, no team narrow-down"
ambiguous,9000903,クリスティアーノ,柏,,61968,クリスティアーノ,鳥栖,2000-02-22,"name match 3 candidates, no team narrow-down"
ambiguous,9001117,チャン ヒョンス,東京,,45038,チャン ヒョンス,岩手,1993-01-01,"name match 2 candidates, no team narrow-down"
ambiguous,9001117,チャン ヒョンス,東京,,11132,チャン ヒョンス,FC東京,1991-09-28,"name match 2 candidates, no team narrow-down"
ambiguous,9001528,ジネイ,鹿島,,6019,ジネイ,札幌,1971-10-27,"name match 2 candidates, no team narrow-down"
ambiguous,9001528,ジネイ,鹿島,,15906,ジネイ,松本,1983-11-11,"name match 2 candidates, no team narrow-down"
ambiguous,9001738,エドゥー,東京,,10256,エドゥー,FC東京,1981-11-30,"name match 3 candidates, no team narrow-down"
ambiguous,9001738,エドゥー,東京,,205,エドゥー,横浜Ｆ,1963-02-02,"name match 3 candidates, no team narrow-down"
ambiguous,9001738,エドゥー,東京,,765,エドゥー,清水,1967-02-02,"name match 3 candidates, no team narrow-down"
ambiguous,9001807,ダニエル,名古屋,,366,ダニエル,広島,1968-02-21,"name match 8 candidates, no team narrow-down"
ambiguous,9001807,ダニエル,名古屋,,4241,ダニエル,神戸,1970-10-10,"name match 8 candidates, no team narrow-down"
ambiguous,9001807,ダニエル,名古屋,,4372,ダニエル,東京Ｖ,1973-05-27,"name match 8 candidates, no team narrow-down"
ambiguous,9001807,ダニエル,名古屋,,6397,ダニエル,川崎Ｆ,1981-01-04,"name match 8 candidates, no team narrow-down"
ambiguous,9001807,ダニエル,名古屋,,6431,ダニエル,川崎Ｆ,1979-11-23,"name match 8 candidates, no team narrow-down"
ambiguous,9001807,ダニエル,名古屋,,7692,ダニエル,大宮,1983-12-15,"name match 8 candidates, no team narrow-down"
ambiguous,9001807,ダニエル,名古屋,,10275,ダニエル,大分,1982-05-30,"name match 8 candidates, no team narrow-down"
ambiguous,9001807,ダニエル,名古屋,,10911,ダニエル,群馬,1981-03-10,"name match 8 candidates, no team narrow-down"
ambiguous,9001843,ルーカス,東京,,32415,ルーカス,相模原,1996-04-01,"name match 4 candidates, no team narrow-down"
ambiguous,9001843,ルーカス,東京,,19420,ルーカス,相模原,1992-07-10,"name match 4 candidates, no team narrow-down"
ambiguous,9001843,ルーカス,東京,,7691,ルーカス,FC東京,1979-01-03,"name match 4 candidates, no team narrow-down"
ambiguous,9001843,ルーカス,東京,,11009,ルーカス,湘南,1991-09-14,"name match 4 candidates, no team narrow-down"
ambiguous,9001888,ロブソン,川崎F,,7652,ロブソン,大分,1969-05-10,"name match 2 candidates, no team narrow-down"
ambiguous,9001888,ロブソン,川崎F,,6830,ロブソン,札幌,1974-09-21,"name match 2 candidates, no team narrow-down"
ambiguous,9001963,エジミウソン,東京,,7676,エジミウソン,熊本,1976-02-17,"name match 4 candidates, no team narrow-down"
ambiguous,9001963,エジミウソン,東京,,7763,エジミウソン,Ｃ大阪,1982-09-15,"name match 4 candidates, no team narrow-down"
ambiguous,9001963,エジミウソン,東京,,2217,エジミウソン,横浜FM,1974-03-26,"name match 4 candidates, no team narrow-down"
ambiguous,9001963,エジミウソン,東京,,6697,エジミウソン,川崎Ｆ,1974-02-23,"name match 4 candidates, no team narrow-down"
ambiguous,9002114,リカルジーニョ,東京,,2182,リカルジーニョ,川崎Ｆ,1975-11-26,"name match 4 candidates, no team narrow-down"
ambiguous,9002114,リカルジーニョ,東京,,5898,リカルジーニョ,札幌,1979-01-20,"name match 4 candidates, no team narrow-down"
ambiguous,9002114,リカルジーニョ,東京,,7197,リカルジーニョ,柏,1976-06-24,"name match 4 candidates, no team narrow-down"
